Tempo Decorrido; Velocidade; Rotacao; Acelerador; Freio; Hodometro Parcial; Ref, Velo; Max Torque+; Max Torque-; Torque Motor;TempMos1; TempMos2; TempAr; TempMotor; Tensao Bat; Corrente Motor; Tensao Motor;  id; iq; idx; iqx; GPV; GIV; GDV; GPC; GIC; GPF; GIF; FluxoMax; Cod, Falha; Cod, Alarme; Estado de Teste; Ass, Rampa; Controle Cruzeiro;SOC; Corrente Pack; 
92,83;108;1332;1231;0;3;5831;307;307;359;365;360;474;0;526;645;266;1853;1080;1887;1126;70;900;0;75;20;30;1;120;0;0;1;0;0;36;320;
92,95;108;1336;1265;0;3;5831;316;316;350;365;360;474;0;526;644;266;1892;1129;1884;1159;70;900;0;75;20;30;1;120;0;0;1;0;0;36;320;
93,05;109;1340;1251;0;3;5831;312;312;344;365;360;474;0;526;642;266;2037;1163;1890;1144;70;900;0;75;20;30;1;120;0;0;1;0;0;36;321;
93,17;109;1342;1272;0;3;5831;318;318;338;365;360;474;0;526;644;266;1856;1295;1887;1166;70;900;0;75;20;30;1;120;0;0;1;0;0;36;321;
93,27;109;1344;1198;0;3;5831;299;299;333;365;360;474;0;526;640;266;1712;1015;1881;1096;70;900;0;75;20;30;1;120;0;0;1;0;0;36;307;
93,39;109;1346;1198;0;3;5831;299;299;326;367;360;474;0;526;636;266;1828;1144;1902;1096;70;900;0;75;20;30;1;120;0;0;1;0;0;36;310;
93,49;109;1348;1164;0;3;5831;291;291;320;367;360;474;0;526;631;266;1948;1055;1885;1067;70;900;0;75;20;30;1;120;0;0;1;0;0;36;280;
93,62;110;1350;1104;0;3;5831;276;276;309;367;360;474;0;526;627;266;1871;973;1864;1045;70;900;0;75;20;30;1;120;0;0;1;0;0;36;280;
93,72;110;1350;982;0;3;5831;245;245;300;367;360;474;0;526;627;266;1788;944;1879;897;70;900;0;75;20;30;1;120;0;0;1;0;0;36;283;
93,84;110;1350;982;0;3;5831;245;245;290;367;360;474;0;527;611;266;1776;858;1789;897;70;900;0;75;20;30;1;120;0;0;1;0;0;36;258;
93,94;110;1351;989;0;3;5831;247;247;282;367;360;474;0;527;610;266;1821;1010;1894;905;70;900;0;75;20;30;1;120;0;0;1;0;0;36;258;
94,06;110;1350;989;0;3;5831;247;247;275;367;360;474;0;527;607;266;1894;917;1888;905;70;900;0;75;20;30;1;120;0;0;1;0;0;36;268;
94,16;109;1349;968;0;3;5831;242;242;269;367;360;474;0;527;605;266;1928;831;1858;886;70;900;0;75;20;30;1;120;0;0;1;0;0;36;266;
94,28;109;1349;962;0;3;5831;240;240;264;367;360;474;0;527;604;266;1813;844;1876;879;70;900;0;75;20;30;1;120;0;0;1;0;0;36;266;
94,38;109;1349;962;0;3;5831;240;240;259;364;360;474;0;527;605;266;1864;942;1888;879;70;900;0;75;20;30;1;120;0;0;1;0;0;36;271;
94,5;109;1348;956;0;3;5831;239;239;256;364;360;474;0;527;605;266;1823;824;1867;875;70;900;0;75;20;30;1;120;0;0;1;0;0;36;263;
94,6;109;1347;968;0;3;5831;242;242;253;364;360;474;0;527;604;266;1848;882;1897;886;70;900;0;75;20;30;1;120;0;0;1;0;0;36;263;
94,73;109;1345;975;0;3;5831;243;243;249;364;360;474;0;527;605;266;1834;956;1885;891;70;900;0;75;20;30;1;120;0;0;1;0;0;36;269;
94,83;109;1344;607;0;3;5831;151;151;245;364;360;474;0;528;600;266;1930;632;1901;553;70;900;0;75;20;30;1;120;0;0;1;0;0;36;164;
94,95;109;1339;418;0;3;5831;104;104;221;364;360;474;0;529;575;266;1884;389;1899;381;70;900;0;75;20;30;1;120;0;0;1;0;0;36;164;
95,05;108;1335;392;0;3;5831;98;98;200;364;360;474;0;529;564;266;1771;312;1884;359;70;900;0;75;20;30;1;120;0;0;1;0;0;36;141;
95,15;108;1330;392;0;3;5831;98;98;181;364;360;474;0;528;560;266;1921;484;1887;359;70;900;0;75;20;30;1;120;0;0;1;0;0;36;146;
95,27;107;1325;392;0;3;5831;98;98;166;364;360;474;0;530;558;252;1906;349;1876;359;70;900;0;75;20;30;1;120;0;0;1;0;0;36;146;
95,37;107;1319;392;0;3;5831;98;98;153;364;360;474;0;529;556;252;1847;371;1888;359;70;900;0;75;20;30;1;120;0;0;1;0;0;36;143;
95,49;106;1310;385;0;3;5831;96;96;143;364;360;474;0;530;555;252;1877;228;1863;352;70;900;0;75;20;30;1;120;0;0;1;0;0;36;142;
95,59;106;1302;392;0;3;5831;98;98;134;364;360;474;0;529;555;252;1934;382;1891;359;70;900;0;75;20;30;1;120;0;0;1;0;0;36;142;
95,71;105;1292;392;0;3;5831;98;98;127;364;360;474;0;530;553;252;1930;445;1888;360;70;900;0;75;20;30;1;120;0;0;1;0;0;36;145;
95,81;104;1283;473;0;3;5831;118;118;126;364;360;474;0;529;560;245;1738;338;1854;444;70;900;0;75;20;30;1;120;0;0;1;0;0;36;168;
95,94;102;1262;480;0;3;5831;120;120;124;364;360;474;0;530;558;245;1795;494;1896;441;70;900;0;75;20;30;1;120;0;0;1;0;0;36;168;
96,04;101;1251;480;0;3;5831;120;120;123;364;360;474;0;530;559;245;1879;464;1896;441;70;900;0;75;20;30;1;120;0;0;1;0;0;36;170;
96,16;101;1241;492;0;3;5831;123;123;123;364;360;474;0;530;560;245;1901;491;1884;452;70;900;0;75;20;30;1;120;0;0;1;0;0;36;142;
96,26;100;1231;499;0;3;5831;124;124;123;364;360;474;0;530;561;245;1921;520;1893;455;70;900;0;75;20;30;1;120;0;0;1;0;0;36;142;
96,38;99;1221;492;0;3;5831;123;123;123;364;359;474;0;530;559;238;1765;477;1893;452;70;900;0;75;20;30;1;120;0;0;1;0;0;36;145;
96,48;98;1212;257;0;3;5831;64;64;121;364;359;474;0;530;558;238;1854;249;1893;235;70;900;0;75;20;30;1;120;0;0;1;0;0;36;98;
96,6;97;1201;3;0;3;5831;0;0;108;364;359;474;0;530;550;238;1834;65330;1828;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;98;
96,7;96;1190;0;0;3;5831;0;0;89;364;359;474;0;530;548;238;1954;64;1889;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;65;
96,82;95;1169;0;0;3;5831;0;0;60;364;359;474;0;531;546;224;1911;35;1871;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;90;
96,92;94;1157;0;0;3;5831;0;0;48;364;359;474;0;530;545;224;1951;34;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;90;
97,05;93;1146;0;0;3;5831;0;0;39;364;359;474;0;530;544;224;1881;112;1893;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;84;
97,15;92;1136;0;0;3;5831;0;0;33;364;359;474;0;531;544;224;1817;65460;1886;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;86;
97,27;91;1120;0;0;3;5831;0;0;27;364;359;474;0;530;545;210;1925;65516;1883;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;86;
97,37;89;1103;0;0;3;5831;0;0;23;364;359;475;0;530;544;210;1774;65434;1839;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;72;
97,47;88;1083;0;0;3;5831;0;0;19;364;359;475;0;531;544;210;1921;65530;1890;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;75;
97,59;86;1060;0;0;3;5831;0;0;15;364;359;475;0;531;546;196;1914;36;1865;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;75;
97,69;84;1034;0;0;3;5831;0;0;13;364;359;475;0;530;544;196;1960;65526;1887;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;69;
97,81;81;1005;0;0;3;5831;0;0;11;364;359;475;0;531;547;189;1950;46;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;65;
97,91;78;969;0;0;3;5831;0;0;10;364;359;475;0;531;546;182;1851;51;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;65;
98,03;72;884;0;0;3;5831;0;0;8;364;359;475;0;531;544;168;1802;82;1884;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;60;
98,13;67;833;0;0;3;5831;0;0;7;364;359;475;0;531;545;161;1922;25;1884;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;61;
98,26;63;781;0;0;3;5831;0;0;6;364;359;475;0;531;545;147;1858;72;1886;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;61;
98,36;59;734;0;0;3;5831;0;0;5;364;359;475;0;531;545;133;1912;65517;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;48;
98,48;55;687;0;0;3;5831;0;0;5;364;359;475;0;531;546;119;1902;8;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;47;
98,58;51;638;0;0;3;5831;0;0;5;364;359;475;0;531;546;112;1959;68;1878;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;47;
98,7;47;587;0;0;3;5831;0;0;4;364;359;475;0;531;548;105;1848;25;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;42;
98,8;44;540;0;0;3;5831;0;0;4;364;359;475;0;531;545;91;1888;2;1877;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;38;
98,9;40;494;0;0;3;5831;0;0;4;364;359;475;0;531;546;84;1884;6;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;36;
99,02;32;397;0;0;3;5831;0;0;4;364;359;475;0;531;545;63;1875;7;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;36;
99,12;27;343;0;0;3;5831;0;0;4;364;359;475;0;531;551;56;1877;19;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;34;
99,24;23;286;0;0;3;5831;0;0;4;364;359;475;0;531;528;49;1860;65532;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;34;
99,34;18;231;0;0;3;5831;0;0;3;364;359;475;0;531;547;35;1878;65529;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;32;
99,47;15;187;0;0;3;5831;0;0;2;364;359;475;0;531;553;28;1903;65530;1881;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;32;
99,57;12;152;0;0;3;5831;0;0;2;364;359;475;0;531;553;28;1866;65523;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;33;
99,69;10;125;0;0;3;5831;0;0;1;364;359;475;0;531;554;28;1917;14;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;33;
99,79;8;102;0;0;3;5831;0;0;1;364;359;475;0;531;555;14;1857;65531;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;32;
99,91;6;84;0;0;3;5831;0;0;1;364;359;475;0;531;555;14;1895;65518;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;33;
100,01;5;69;0;0;3;5831;0;0;0;364;359;475;0;531;556;14;1850;65530;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;33;
100,11;4;56;0;0;3;5831;0;0;0;364;359;475;0;531;554;7;1889;65523;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;32;
100,23;3;38;0;0;3;5831;0;0;0;364;359;475;0;531;554;7;1875;7;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;32;
100,33;2;31;0;0;3;5831;0;0;0;364;358;475;0;531;553;7;1877;4;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;32;
100,45;2;25;0;0;3;5831;0;0;0;364;358;475;0;531;553;7;1913;17;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;33;
100,55;1;21;0;0;3;5831;0;0;0;364;358;475;0;531;553;7;1859;15;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;33;
100,68;1;17;0;0;3;5831;0;0;0;364;358;475;0;531;553;7;1871;9;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;33;
100,78;1;14;0;0;3;5831;0;0;0;364;358;475;0;531;553;7;1862;11;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;32;
100,9;0;11;0;0;3;5831;0;0;0;364;358;475;0;531;553;7;1869;65527;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;33;
101;0;9;0;0;3;5831;0;0;0;364;358;475;0;531;552;7;1881;65516;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;33;
101,12;0;6;0;0;3;5831;0;0;0;364;358;475;0;531;552;7;1900;65525;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;32;
101,22;0;5;0;0;3;5831;0;0;0;364;358;475;0;531;551;7;1891;13;1880;0;70;900;0;75;20;30;1;120;0;0;1;0;0;36;33;
101,32;1;19;9979;0;3;5831;2494;2494;127;364;358;475;0;516;880;14;1731;9443;1885;9165;70;900;0;75;20;30;1;120;0;0;1;0;0;36;33;
101,44;8;106;10000;0;3;5831;2500;2500;546;364;358;475;0;493;1860;56;360;8488;521;9187;70;900;0;75;20;30;1;120;0;0;1;0;0;36;1777;
101,54;26;321;9993;0;3;5831;2498;2498;841;364;358;475;0;487;2135;112;639;9362;1011;9180;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2135;
101,66;45;558;9986;0;3;5831;2496;2496;1059;364;358;475;0;488;2471;168;1089;9353;0;9946;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2135;
101,76;62;773;9979;0;3;5831;2494;2494;1320;364;358;475;0;485;2733;203;2159;9874;857;9938;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2294;
101,89;76;942;10000;0;3;5831;2500;2500;1532;364;358;475;0;486;2846;224;928;9663;1153;9962;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2330;
101,99;86;1067;9953;0;3;5831;2488;2488;1704;364;358;475;0;485;2882;252;1251;10850;1661;9914;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2330;
102,11;95;1176;9986;0;3;5831;2496;2496;1847;364;358;475;0;485;2919;273;1341;9863;283;9946;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2492;
102,21;103;1273;9960;0;3;5831;2490;2490;1966;364;358;475;0;484;2938;301;956;10363;1257;9946;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2246;
102,33;115;1417;9986;0;3;5831;2496;2496;2140;363;356;475;0;484;2939;315;824;9650;1517;9946;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2246;
102,43;117;1446;9967;0;3;5831;2491;2491;2200;363;356;475;0;485;2923;315;907;9623;1055;9926;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2171;
102,55;119;1468;9974;0;3;5831;2493;2493;2248;363;356;475;0;484;2911;322;620;9939;1245;9934;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2302;
102,65;122;1501;9967;0;3;5831;2491;2491;2307;363;356;475;0;485;2945;322;602;9716;1174;9884;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2302;
102,77;125;1541;9979;0;3;5831;2494;2494;2339;363;356;475;0;485;2929;343;411;9411;195;9896;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2275;
102,87;129;1592;9979;0;3;5831;2494;2494;2280;363;356;475;0;484;2911;350;420;10439;1057;9896;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2274;
103;134;1648;9979;0;3;5831;2494;2494;2195;363;356;475;0;485;2924;350;759;10286;866;9896;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2274;
103,1;139;1711;9974;0;3;5831;2493;2493;2140;363;356;475;0;486;2950;350;534;10458;892;9892;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2126;
103,22;144;1774;9986;0;3;5831;2496;2496;2092;363;356;475;0;487;2939;350;327;9683;584;9904;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2188;
103,32;149;1840;10000;0;3;5831;2500;2500;2021;378;371;475;0;488;2917;350;563;9991;554;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;36;2188;
103,44;160;1969;10000;0;3;5831;2500;2500;1934;378;371;475;0;488;2906;350;1103;10216;413;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;35;2062;
103,54;165;2031;9953;0;3;5831;2488;2488;1895;378;371;475;0;488;2909;357;712;10466;688;9872;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1998;
103,66;170;2090;9986;0;3;5831;2496;2496;1867;378;371;475;0;489;2917;350;857;10298;488;9904;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1998;
103,76;174;2147;9953;0;3;5831;2488;2488;1834;378;371;475;0;491;2914;357;65255;10050;746;9872;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1941;
103,88;179;2201;9986;0;3;5831;2496;2496;1809;378;371;475;0;491;2894;357;162;9503;429;9904;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1938;
103,98;183;2252;9986;0;3;5831;2496;2496;1794;378;371;475;0;491;2896;371;603;10041;276;9904;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1979;
104,11;187;2299;9986;0;3;5831;2496;2496;1753;378;371;475;0;491;2900;371;65431;9778;475;9904;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1979;
104,21;191;2346;9974;0;3;5831;2493;2493;1741;378;371;475;0;491;2858;399;1520;8645;0;9912;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1941;
104,33;198;2435;9974;0;3;5831;2493;2493;1647;392;386;476;0;490;2709;427;462;7980;217;9892;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1941;
104,43;202;2479;9967;0;3;5831;2491;2491;1587;392;386;476;0;492;2596;448;368;8530;652;9884;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1848;
104,56;205;2523;9986;0;3;5831;2496;2496;1537;392;386;476;0;493;2535;469;435;8921;319;9904;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1883;
104,66;209;2565;10000;0;3;5831;2500;2500;1490;392;386;476;0;493;2479;476;1055;8279;213;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1776;
104,78;212;2607;9974;0;3;5831;2493;2493;1438;392;386;476;0;493;2423;497;65381;8074;355;9892;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1776;
104,88;215;2647;9953;0;3;5831;2488;2488;1403;392;386;476;0;493;2381;504;1066;8748;423;9872;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1764;
105;218;2686;9993;0;3;5831;2498;2498;1359;392;386;476;0;493;2347;518;190;8043;367;9912;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1799;
105,1;222;2725;9986;0;3;5831;2496;2496;1316;392;386;476;0;495;2289;525;152;7319;320;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1799;
105,22;228;2799;9926;0;3;5831;2481;2481;1250;392;386;476;0;495;2256;532;1072;7997;499;9844;70;900;0;75;20;30;1;120;0;0;1;0;0;35;1772;
105,32;230;2834;9967;0;3;5831;2491;2491;1217;402;396;476;0;496;2218;532;1010;8051;451;9884;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1650;
105,44;233;2869;9926;0;3;5831;2481;2481;1189;402;396;476;0;498;2184;532;206;8019;178;9844;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1650;
105,54;236;2902;9946;0;3;5831;2486;2486;1161;402;396;476;0;495;2159;532;534;7081;31;9864;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1584;
105,67;239;2934;10000;0;3;5831;2500;2500;1132;402;396;476;0;498;2129;546;538;7668;417;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1546;
105,77;241;2965;10000;0;3;5831;2500;2500;1108;402;396;476;0;497;2117;553;800;6718;58;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1546;
105,89;244;2997;9960;0;3;5831;2490;2490;1083;402;396;476;0;499;2085;546;911;6838;80;9880;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1560;
105,99;246;3028;9974;0;3;5831;2493;2493;1062;402;396;476;0;498;2046;553;901;6665;129;9872;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1550;
106,15;251;3086;9967;0;3;5831;2491;2491;1021;402;396;476;0;498;2020;553;166;6591;95;9884;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1500;
106,25;253;3115;9960;0;3;5831;2490;2490;1000;402;396;476;0;498;2004;553;739;6219;0;9880;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1500;
106,37;256;3142;9953;0;3;5831;2488;2488;978;405;397;476;0;501;1976;553;654;7245;271;9872;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1504;
106,47;258;3169;9960;0;3;5831;2490;2490;963;405;397;476;0;499;1957;553;352;6713;313;9880;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1448;
106,59;260;3195;9993;0;3;5831;2498;2498;944;405;397;476;0;501;1940;553;679;6708;276;9912;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1448;
106,69;262;3221;9946;0;3;5831;2486;2486;929;405;397;476;0;501;1920;560;679;6708;276;9912;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1434;
106,82;264;3246;9933;0;3;5831;2483;2483;913;405;397;476;0;500;1912;560;498;6344;98;9852;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1334;
106,92;266;3272;10000;0;3;5831;2500;2500;898;405;397;476;0;501;1865;560;141;6392;313;9892;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1334;
107,04;270;3319;9967;0;3;5831;2491;2491;868;405;397;476;0;501;1850;553;995;5762;39;9884;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1447;
107,14;272;3341;9974;0;3;5831;2493;2493;858;405;397;476;0;501;1840;553;65341;6443;338;9892;70;900;0;75;20;30;1;120;0;0;1;0;0;34;1360;
107,26;273;3361;9979;0;3;5831;2494;2494;850;405;397;476;0;500;1837;560;531;5656;50;9896;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1360;
107,36;275;3381;9986;0;3;5831;2496;2496;837;405;397;476;0;501;1821;560;392;6380;248;9904;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1312;
107,48;277;3401;10000;0;3;5831;2500;2500;821;405;397;476;0;501;1801;553;1180;5873;0;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1325;
107,58;278;3421;10000;0;3;5831;2500;2500;816;405;397;476;0;501;1790;560;488;5845;0;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1325;
107,7;280;3440;10000;0;3;5831;2500;2500;803;405;397;476;0;502;1784;560;738;5448;158;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1380;
107,8;281;3460;9946;0;3;5831;2486;2486;791;405;397;476;0;502;1768;560;476;6387;391;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1333;
107,93;285;3500;10000;0;3;5831;2500;2500;772;405;397;476;0;503;1738;553;272;5643;141;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1333;
108,03;286;3519;9986;0;3;5831;2496;2496;762;405;397;476;0;503;1722;553;837;6326;28;9904;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1263;
108,15;288;3538;9986;0;3;5831;2496;2496;753;405;397;476;0;503;1716;560;603;6128;0;9904;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1294;
108,25;289;3555;10000;0;3;5831;2500;2500;748;405;397;476;0;503;1715;560;570;5309;150;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1294;
108,37;291;3573;9967;0;3;5831;2491;2491;736;405;397;476;0;503;1698;560;65360;5534;536;9884;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1248;
108,47;292;3592;10000;0;3;5831;2500;2500;726;405;397;476;0;504;1682;553;846;5920;0;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1206;
108,59;294;3610;10000;0;3;5831;2500;2500;717;405;397;476;0;503;1653;553;270;5188;173;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1206;
108,69;295;3627;9974;0;3;5831;2493;2493;705;405;397;476;0;503;1642;560;168;5157;71;9892;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1226;
108,81;297;3645;9912;0;3;5831;2478;2478;700;405;397;476;0;505;1640;567;505;5501;174;9832;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1244;
108,91;298;3664;9926;0;3;5831;2481;2481;693;405;397;476;0;503;1627;553;402;4856;138;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;33;1246;
109,04;301;3697;9986;0;3;5831;2496;2496;680;405;397;476;0;505;1621;553;499;5342;195;9904;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1246;
109,14;302;3713;9986;0;3;5831;2496;2496;671;405;397;476;0;505;1605;560;506;4795;110;9904;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1136;
109,26;304;3731;9960;0;3;5831;2490;2490;667;405;397;476;0;505;1604;553;672;5848;223;9880;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1194;
109,36;305;3747;10000;0;3;5831;2500;2500;659;402;396;476;0;505;1594;560;205;5666;92;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1194;
109,48;306;3764;10000;0;3;5831;2500;2500;650;402;396;476;0;505;1572;553;1168;5509;0;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1189;
109,58;308;3781;10000;0;3;5831;2500;2500;643;402;396;476;0;505;1564;560;658;5559;150;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1203;
109,71;309;3797;9979;0;3;5831;2494;2494;636;402;396;476;0;505;1556;560;283;5220;260;9896;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1203;
109,81;310;3813;9986;0;3;5831;2496;2496;633;402;396;476;0;505;1554;560;605;5445;218;9912;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1181;
109,93;313;3844;9979;0;3;5831;2494;2494;618;402;396;476;0;505;1532;553;461;5736;175;9896;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1165;
110,03;314;3858;9953;0;3;5831;2488;2488;614;402;396;476;0;505;1522;560;870;4882;44;9872;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1165;
110,15;315;3873;9967;0;3;5831;2491;2491;609;402;396;476;0;506;1512;553;535;5381;192;9884;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1172;
110,25;316;3886;9993;0;3;5831;2498;2498;604;402;396;476;0;505;1512;560;192;4860;185;9912;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1167;
110,37;317;3897;9953;0;3;5831;2488;2488;602;401;394;476;0;506;1511;560;844;5462;1;9872;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1167;
110,47;318;3909;10000;0;3;5831;2500;2500;596;401;394;476;0;506;1500;553;786;5124;0;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1107;
110,59;319;3921;9960;0;3;5831;2490;2490;591;401;394;476;0;506;1493;560;463;4860;0;9880;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1122;
110,69;320;3933;10000;0;3;5831;2500;2500;588;401;394;476;0;506;1490;560;340;5063;217;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1122;
110,82;321;3945;10000;0;3;5831;2500;2500;584;401;394;476;0;505;1485;560;222;5387;391;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;32;1131;
110,92;322;3957;10000;0;3;5831;2500;2500;578;401;394;476;0;506;1477;553;359;4480;104;9880;70;900;0;75;20;30;1;120;0;0;1;0;0;31;1117;
111,04;324;3979;9946;0;3;5831;2486;2486;570;401;394;476;0;506;1462;553;472;4821;0;9864;70;900;0;75;20;30;1;120;0;0;1;0;0;31;1117;
111,14;325;3989;9979;0;3;5831;2494;2494;568;401;394;476;0;506;1463;560;940;5077;0;9896;70;900;0;75;20;30;1;120;0;0;1;0;0;31;1104;
111,26;325;3999;10000;0;3;5831;2500;2500;565;401;394;476;0;506;1464;560;599;4773;159;9920;70;900;0;75;20;30;1;120;0;0;1;0;0;31;1095;
