Tempo Decorrido; Velocidade; Rotacao; Acelerador; Freio; Hodometro Parcial; Ref, Velo; Max Torque+; Max Torque-; Torque Motor;TempMos1; TempMos2; TempAr; TempMotor; Tensao Bat; Corrente Motor; Tensao Motor;  id; iq; idx; iqx; GPV; GIV; GDV; GPC; GIC; GPF; GIF; FluxoMax; Cod, Falha; Cod, Alarme; Controle Cruzeiro; Ass, Rampa;SOC; Corrente Pack; Estado de Teste; 
19,15;277;3409;0;0;0;5831;0;0;45;378;370;464;0;528;232;371;778;65485;785;0;70;900;0;75;20;30;1;120;0;54;78;0;0;0;1;
19,25;273;3362;0;0;0;5831;0;0;38;378;370;464;0;530;235;371;862;11;891;0;70;900;0;75;20;30;1;120;0;54;107;0;0;0;1;
19,37;269;3308;0;0;0;5831;0;0;32;373;366;464;0;530;239;371;873;65512;843;0;70;900;0;75;20;30;1;120;0;54;77;0;0;0;1;
19,47;265;3260;0;0;0;5831;0;0;26;373;366;464;0;530;242;350;821;65470;878;0;70;900;0;75;20;30;1;120;0;54;77;0;0;0;1;
19,59;257;3157;0;0;0;5831;0;0;18;373;366;464;0;530;254;350;943;33;963;0;70;900;0;75;20;30;1;120;0;52;65;0;0;0;1;
19,69;252;3102;0;0;0;5831;0;0;14;373;366;464;0;530;260;350;865;98;939;0;70;900;0;75;20;30;1;120;0;52;77;0;0;0;1;
19,82;248;3053;0;0;0;5831;0;0;12;373;366;464;0;530;262;350;952;65527;960;0;70;900;0;75;20;30;1;120;0;52;77;0;0;0;1;
19,92;244;2996;0;0;0;5831;0;0;9;373;366;464;0;530;270;350;1007;84;959;0;70;900;0;75;20;30;1;120;0;52;101;0;0;0;1;
20,04;240;2947;0;0;0;5831;0;0;8;373;366;464;0;530;275;350;1006;65488;981;0;70;900;0;75;20;30;1;120;0;52;74;0;0;0;1;
20,14;235;2888;0;0;0;5831;0;0;7;373;366;464;0;530;285;350;979;65469;962;0;70;900;0;75;20;30;1;120;0;52;74;0;0;0;1;
20,26;231;2837;0;0;0;5831;0;0;6;373;366;464;0;530;283;350;941;18;1044;0;70;900;0;75;20;30;1;120;0;52;73;0;0;0;1;
20,36;226;2783;0;0;0;5831;0;0;5;366;358;464;0;530;300;350;1055;65431;1003;0;70;900;0;75;20;30;1;120;0;52;71;0;0;0;1;
20,46;222;2731;0;0;0;5831;0;0;3;366;358;464;0;530;310;350;1015;65530;1035;0;70;900;0;75;20;30;1;120;0;52;114;0;0;0;1;
20,58;218;2679;0;0;0;5831;0;0;3;366;358;464;0;530;312;350;1168;44;1045;0;70;900;0;75;20;30;1;120;0;52;114;0;0;0;1;
20,68;214;2626;0;0;0;5831;0;0;2;366;358;464;0;529;324;350;994;65420;1067;0;70;900;0;75;20;30;1;120;0;52;105;0;0;0;1;
20,8;205;2525;0;0;0;5831;0;0;2;366;358;464;0;530;332;350;1198;69;1242;0;70;900;0;75;20;30;1;120;0;52;105;0;0;0;1;
20,9;201;2474;0;0;0;5831;0;0;1;366;358;464;0;530;337;350;1232;18;1208;0;70;900;0;75;20;30;1;120;0;52;109;0;0;0;1;
21,02;197;2424;0;0;0;5831;0;0;0;366;358;464;0;531;351;350;1221;65501;1215;0;70;900;0;75;20;30;1;120;0;52;106;0;0;0;1;
21,12;193;2373;0;0;0;5831;0;0;1;366;358;464;0;530;365;350;1339;1;1294;0;70;900;0;75;20;30;1;120;0;52;112;0;0;0;1;
21,25;189;2324;0;0;0;5831;0;0;1;366;358;464;0;530;373;350;1242;44;1299;0;70;900;0;75;20;30;1;120;0;52;112;0;0;0;1;
21,35;185;2276;0;0;1;5831;0;0;0;362;354;464;0;531;381;350;1299;10;1375;0;70;900;0;75;20;30;1;120;0;52;87;0;0;0;1;
21,47;181;2230;0;0;1;5831;0;0;0;362;354;464;0;531;396;350;1496;65510;1416;0;70;900;0;75;20;30;1;120;0;52;109;0;0;0;1;
21,57;178;2185;0;0;1;5831;0;0;0;362;354;464;0;531;407;350;1378;118;1492;0;70;900;0;75;20;30;1;120;0;52;109;0;0;0;1;
21,69;171;2100;0;0;1;5831;0;0;1;362;354;464;0;530;446;343;1677;129;1702;0;70;900;0;75;20;30;1;120;0;52;135;0;0;0;1;
21,79;167;2061;0;0;1;5831;0;0;0;362;354;464;0;531;457;343;1753;65497;1693;0;70;900;0;75;20;30;1;120;0;52;135;0;0;0;1;
21,91;164;2023;0;0;1;5831;0;0;0;362;354;464;0;530;474;343;1845;65411;1704;0;70;900;0;75;20;30;1;120;0;52;96;0;0;0;1;
22,01;161;1983;0;0;1;5831;0;0;0;362;354;464;0;530;505;343;2121;65309;1783;0;70;900;0;75;20;30;1;120;0;52;107;0;0;0;1;
22,11;158;1945;0;0;1;5831;0;0;0;362;354;464;0;530;519;343;1860;65459;1781;0;70;900;0;75;20;30;1;120;0;52;126;0;0;0;1;
22,24;155;1906;0;0;1;5831;0;0;1;362;354;464;0;530;523;343;1631;26;1813;0;70;900;0;75;20;30;1;120;0;52;126;0;0;0;1;
22,33;152;1868;0;0;1;5831;0;0;2;359;351;464;0;530;527;343;1756;1;1804;0;70;900;0;75;20;30;1;120;0;52;112;0;0;0;1;
22,46;149;1829;0;0;1;5831;0;0;1;359;351;464;0;531;528;329;1785;99;1852;0;70;900;0;75;20;30;1;120;0;52;105;0;0;0;1;
22,56;145;1790;0;0;1;5831;0;0;2;359;351;464;0;530;528;329;1760;65429;1776;0;70;900;0;75;20;30;1;120;0;52;105;0;0;0;1;
22,68;142;1752;0;0;1;5831;0;0;2;359;351;464;0;531;531;322;1904;23;1860;0;70;900;0;75;20;30;1;120;0;52;92;0;0;0;1;
22,78;139;1714;0;0;1;5831;0;0;2;359;351;464;0;530;533;322;1906;61;1856;0;70;900;0;75;20;30;1;120;0;52;107;0;0;0;1;
22,9;133;1640;0;0;1;5831;0;0;1;359;351;464;0;531;533;315;2090;65520;1865;0;70;900;0;75;20;30;1;120;0;52;107;0;0;0;1;
23;130;1606;0;0;1;5831;0;0;1;359;351;464;0;531;535;301;1746;87;1874;0;70;900;0;75;20;30;1;120;0;52;109;0;0;0;1;
23,12;128;1574;0;0;1;5831;0;0;1;359;351;464;0;531;536;301;1904;31;1881;0;70;900;0;75;20;30;1;120;0;52;110;0;0;0;1;
23,22;125;1543;0;0;1;5831;0;0;1;359;351;464;0;531;537;294;1821;65451;1803;0;70;900;0;75;20;30;1;120;0;52;110;0;0;0;1;
23,34;123;1513;0;0;1;5831;0;0;1;356;347;465;0;531;538;294;1885;171;1882;0;70;900;0;75;20;30;1;120;0;51;89;0;0;0;1;
23,44;121;1487;0;0;1;5831;0;0;0;356;347;465;0;531;538;294;1936;91;1882;0;70;900;0;75;20;30;1;120;0;51;99;0;0;0;1;
23,55;118;1460;0;0;1;5831;0;0;0;356;347;465;0;531;538;273;2022;59;1882;0;70;900;0;75;20;30;1;120;0;51;99;0;0;0;1;
23,67;116;1435;0;0;1;5831;0;0;1;356;347;465;0;531;540;273;1968;65476;1850;0;70;900;0;75;20;30;1;120;0;51;87;0;0;0;1;
23,77;114;1410;0;0;1;5831;0;0;1;356;347;465;0;531;542;266;1811;51;1880;0;70;900;0;75;20;30;1;120;0;51;80;0;0;0;1;
23,89;112;1386;0;0;1;5831;0;0;1;356;347;465;0;531;539;266;1729;58;1883;0;70;900;0;75;20;30;1;120;0;51;80;0;0;0;1;
23,99;111;1364;0;0;1;5831;0;0;0;356;347;465;0;531;540;266;1937;65517;1882;0;70;900;0;75;20;30;1;120;0;51;85;0;0;0;1;
24,11;107;1325;0;0;1;5831;0;0;1;356;347;465;0;531;545;252;1755;36;1884;0;70;900;0;75;20;30;1;120;0;51;77;0;0;0;1;
24,21;106;1305;0;0;1;5831;0;0;1;356;347;465;0;531;543;252;1826;99;1888;0;70;900;0;75;20;30;1;120;0;51;77;0;0;0;1;
24,33;104;1285;0;0;1;5831;0;0;1;353;347;465;0;531;544;245;1684;24;1885;0;70;900;0;75;20;30;1;120;0;51;85;0;0;0;1;
24,43;103;1267;0;0;1;5831;0;0;0;353;347;465;0;531;543;245;1749;123;1890;0;70;900;0;75;20;30;1;120;0;51;91;0;0;0;1;
24,56;101;1250;0;0;1;5831;0;0;0;353;347;465;0;531;543;245;1893;57;1884;0;70;900;0;75;20;30;1;120;0;51;91;0;0;0;1;
24,66;100;1233;0;0;1;5831;0;0;0;353;347;465;0;531;543;238;1956;65508;1874;0;70;900;0;75;20;30;1;120;0;51;70;0;0;0;1;
24,78;98;1214;0;0;1;5831;0;0;0;353;347;465;0;531;546;238;1768;65459;1879;0;70;900;0;75;20;30;1;120;0;51;83;0;0;0;1;
24,88;97;1197;0;0;1;5831;0;0;0;353;347;465;0;531;545;238;1828;86;1881;0;70;900;0;75;20;30;1;120;0;51;83;0;0;0;1;
24,98;96;1179;0;0;1;5831;0;0;0;353;347;465;0;531;544;224;1792;65490;1886;0;70;900;0;75;20;30;1;120;0;51;81;0;0;0;1;
25,1;93;1147;0;0;1;5831;0;0;1;353;347;465;0;531;544;224;1804;88;1884;0;70;900;0;75;20;30;1;120;0;51;64;0;0;0;1;
25,2;91;1127;0;0;1;5831;0;0;1;353;347;465;0;531;544;217;1775;65476;1882;0;70;900;0;75;20;30;1;120;0;51;64;0;0;0;1;
25,32;90;1105;0;0;1;5831;0;0;1;353;347;465;0;531;544;217;1898;65488;1875;0;70;900;0;75;20;30;1;120;0;51;82;0;0;0;1;
25,42;88;1087;0;0;1;5831;0;0;0;353;347;465;0;531;544;217;1796;65519;1887;0;70;900;0;75;20;30;1;120;0;51;78;0;0;0;1;
25,54;87;1070;0;0;1;5831;0;0;0;353;347;465;0;531;545;196;1836;65407;1837;0;70;900;0;75;20;30;1;120;0;51;78;0;0;0;1;
25,64;85;1051;0;0;1;5831;0;0;0;353;347;465;0;531;544;196;1910;65497;1883;0;70;900;0;75;20;30;1;120;0;51;65;0;0;0;1;
25,76;84;1033;0;0;1;5831;0;0;1;353;347;465;0;531;545;196;1882;4;1883;0;70;900;0;75;20;30;1;120;0;51;73;0;0;0;1;
25,86;82;1014;0;0;1;5831;0;0;1;353;347;465;0;531;544;189;1924;86;1877;0;70;900;0;75;20;30;1;120;0;51;73;0;0;0;1;
25,99;80;993;0;0;1;5831;0;0;0;353;347;465;0;531;544;189;1885;65528;1872;0;70;900;0;75;20;30;1;120;0;51;62;0;0;0;1;
26,09;79;975;0;0;1;5831;0;0;1;353;347;465;0;531;545;189;1862;65522;1872;0;70;900;0;75;20;30;1;120;0;51;59;0;0;0;1;
26,21;75;924;0;0;1;5831;0;0;0;353;347;465;0;531;543;182;1939;65517;1888;0;70;900;0;75;20;30;1;120;0;51;59;0;0;0;1;
26,31;73;908;277;0;1;5831;77;77;1;353;347;465;0;531;546;168;1892;310;1876;282;70;900;0;75;20;30;1;120;0;51;58;0;0;0;1;
26,43;72;892;411;0;1;5831;115;115;21;353;347;465;0;531;553;168;1851;374;1879;421;70;900;0;75;20;30;1;120;0;51;109;0;0;0;1;
26,53;71;874;1049;0;1;5831;293;293;44;353;347;465;0;530;560;168;1847;991;1878;1075;70;900;0;75;20;30;1;120;0;51;109;0;0;0;1;
26,63;69;858;1245;0;1;5831;348;348;96;353;347;465;0;530;614;168;1914;1237;1875;1277;70;900;0;75;20;30;1;120;0;51;224;0;0;0;1;
26,75;68;842;1224;0;1;5831;342;342;142;353;347;465;0;530;640;161;1834;1262;1880;1255;70;900;0;75;20;30;1;120;0;51;213;0;0;0;1;
26,85;67;827;1459;0;1;5831;408;408;184;353;347;465;0;528;662;161;1890;1512;1874;1497;70;900;0;75;20;30;1;120;0;51;213;0;0;0;1;
26,98;66;816;1480;0;1;5831;414;414;225;353;347;465;0;529;684;161;1922;1455;1880;1519;70;900;0;75;20;30;1;120;0;51;241;0;0;0;1;
27,08;65;808;1507;0;1;5831;421;421;260;353;347;465;0;528;704;161;1812;1481;1862;1552;70;900;0;75;20;30;1;120;0;51;261;0;0;0;1;
27,2;65;800;1514;0;1;5831;423;423;314;353;347;465;0;528;709;161;1890;1610;1886;1552;70;900;0;75;20;30;1;120;0;51;261;0;0;0;1;
27,3;64;797;1507;0;1;5831;421;421;333;353;346;465;0;529;712;161;1868;1593;1866;1545;70;900;0;75;20;30;1;120;0;51;253;0;0;0;1;
27,42;64;795;1514;0;1;5831;423;423;350;353;346;465;0;528;711;161;1935;1534;1884;1552;70;900;0;75;20;30;1;120;0;51;263;0;0;0;1;
27,52;64;792;1514;0;1;5831;423;423;362;353;346;465;0;528;709;161;1892;1616;1884;1553;70;900;0;75;20;30;1;120;0;51;245;0;0;0;1;
27,64;64;789;1500;0;1;5831;420;420;374;353;346;465;0;529;712;161;1903;1443;1848;1542;70;900;0;75;20;30;1;120;0;51;245;0;0;0;1;
27,74;63;785;1600;0;1;5831;448;448;384;353;346;465;0;528;715;161;1918;1522;1854;1645;70;900;0;75;20;30;1;120;0;51;262;0;0;0;1;
27,86;63;782;1620;0;1;5831;453;453;395;353;346;465;0;528;722;161;1896;1664;1881;1663;70;900;0;75;20;30;1;120;0;51;262;0;0;0;1;
27,96;63;782;1749;0;1;5831;489;489;409;353;346;465;0;528;735;161;1861;1834;1881;1796;70;900;0;75;20;30;1;120;0;51;289;0;0;0;1;
28,08;63;781;1754;0;1;5831;491;491;424;353;346;465;0;528;752;161;1869;1777;1854;1803;70;900;0;75;20;30;1;120;0;51;289;0;0;0;1;
28,18;63;781;1761;0;1;5831;493;493;437;353;346;465;0;528;758;161;1939;1828;1881;1796;70;900;0;75;20;30;1;120;0;51;303;0;0;0;1;
28,31;63;783;1749;0;1;5831;489;489;454;353;346;465;0;528;761;161;1844;1810;1875;1796;70;900;0;75;20;30;1;120;0;51;303;0;0;0;1;
28,41;63;783;1620;0;1;5831;453;453;456;353;346;465;0;528;748;161;1932;1646;1872;1663;70;900;0;75;20;30;1;120;0;51;266;0;0;0;1;
28,53;63;784;1620;0;1;5831;453;453;454;353;346;465;0;528;738;161;1914;1693;1887;1666;70;900;0;75;20;30;1;120;0;51;272;0;0;0;1;
28,63;63;783;1600;0;1;5831;448;448;454;353;346;465;0;529;737;161;1805;1570;1875;1647;70;900;0;75;20;30;1;120;0;51;272;0;0;0;1;
28,75;63;780;1620;0;1;5831;453;453;454;353;346;465;0;528;736;161;1763;1595;1885;1666;70;900;0;75;20;30;1;120;0;51;255;0;0;0;1;
28,85;63;777;1613;0;1;5831;451;451;453;353;346;465;0;528;734;161;1930;1601;1885;1658;70;900;0;75;20;30;1;120;0;51;261;0;0;0;1;
28,97;63;776;1606;0;1;5831;449;449;452;353;346;465;0;529;732;161;1858;1507;1855;1651;70;900;0;75;20;30;1;120;0;51;261;0;0;0;1;
29,07;63;774;1620;0;1;5831;453;453;452;353;346;465;0;528;733;161;1889;1549;1876;1666;70;900;0;75;20;30;1;120;0;51;268;0;0;0;1;
29,19;62;772;1620;0;1;5831;453;453;452;353;346;465;0;529;731;161;1900;1609;1851;1666;70;900;0;75;20;30;1;120;0;51;274;0;0;0;1;
29,3;62;772;1613;0;1;5831;451;451;452;353;346;465;0;528;731;161;1963;1662;1879;1658;70;900;0;75;20;30;1;120;0;51;274;0;0;0;1;
29,42;62;771;1203;0;1;5831;336;336;451;353;346;465;0;529;730;161;1886;1316;1888;1235;70;900;0;75;20;30;1;120;0;51;267;0;0;0;1;
29,52;62;763;452;0;1;5831;126;126;410;353;346;465;0;531;655;161;1905;425;1889;462;70;900;0;75;20;30;1;120;0;51;92;0;0;0;1;
29,64;61;752;0;0;1;5831;0;0;348;353;346;465;0;532;599;147;1817;5;1891;0;70;900;0;75;20;30;1;120;0;51;92;0;0;0;1;
29,74;59;734;0;0;1;5831;0;0;285;353;346;465;0;532;570;147;1932;16;1888;0;70;900;0;75;20;30;1;120;0;51;49;0;0;0;1;
29,87;58;717;0;0;1;5831;0;0;233;353;346;465;0;532;555;133;1909;50;1888;0;70;900;0;75;20;30;1;120;0;51;50;0;0;0;1;
29,97;57;703;0;0;1;5831;0;0;190;353;346;465;0;531;549;133;1931;90;1885;0;70;900;0;75;20;30;1;120;0;51;50;0;0;0;1;
30,07;56;688;0;0;1;5831;0;0;157;353;346;465;0;531;546;119;1919;59;1885;0;70;900;0;75;20;30;1;120;0;51;42;0;0;0;1;
30,19;52;645;0;0;1;5831;0;0;105;353;346;465;0;531;546;119;1939;65530;1885;0;70;900;0;75;20;30;1;120;0;51;47;0;0;0;1;
30,29;50;622;0;0;1;5831;0;0;105;353;346;465;0;532;546;119;1895;65497;1885;0;70;900;0;75;20;30;1;120;0;51;47;0;0;0;1;
30,42;48;595;0;0;1;5831;0;0;71;353;346;465;0;532;547;112;1867;27;1882;0;70;900;0;75;20;30;1;120;0;51;47;0;0;0;1;
30,51;46;566;0;0;1;5831;0;0;58;353;346;465;0;532;546;105;1944;65;1878;0;70;900;0;75;20;30;1;120;0;51;42;0;0;0;1;
30,67;43;535;0;0;1;5831;0;0;48;353;346;465;0;533;545;105;1816;65511;1878;0;70;900;0;75;20;30;1;120;0;51;40;0;0;0;1;
30,77;41;505;0;0;1;5831;0;0;39;353;346;465;0;532;546;91;1889;53;1884;0;70;900;0;75;20;30;1;120;0;51;40;0;0;0;1;
30,89;34;429;0;0;1;5831;0;0;28;353;346;465;0;533;548;63;1881;65512;1878;0;70;900;0;75;20;30;1;120;0;51;37;0;0;0;1;
30,99;30;380;0;0;1;5831;0;0;24;353;346;465;0;532;546;63;1866;65520;1878;0;70;900;0;75;20;30;1;120;0;51;34;0;0;0;1;
31,12;26;325;0;0;1;5831;0;0;20;353;346;465;0;532;548;56;1870;17;1881;0;70;900;0;75;20;30;1;120;0;51;34;0;0;0;1;
31,22;21;268;0;0;1;5831;0;0;17;353;346;465;0;532;560;49;1888;15;1881;0;70;900;0;75;20;30;1;120;0;51;31;0;0;0;1;
31,34;17;215;0;0;1;5831;0;0;14;352;346;466;0;532;548;35;1876;65531;1881;0;70;900;0;75;20;30;1;120;0;51;32;0;0;0;1;
31,44;14;172;0;0;1;5831;0;0;11;352;346;466;0;532;560;28;1856;65512;1881;0;70;900;0;75;20;30;1;120;0;51;32;0;0;0;1;
31,54;11;140;0;0;1;5831;0;0;10;352;346;466;0;533;564;28;1892;11;1881;0;70;900;0;75;20;30;1;120;0;51;32;0;0;0;1;
31,66;9;115;0;0;1;5831;0;0;8;352;346;466;0;532;566;14;1881;65522;1881;0;70;900;0;75;20;30;1;120;0;51;32;0;0;0;1;
31,76;7;94;0;0;1;5831;0;0;6;352;346;466;0;532;567;14;1860;11;1881;0;70;900;0;75;20;30;1;120;0;51;32;0;0;0;1;
31,88;6;77;0;0;1;5831;0;0;5;352;346;466;0;532;567;14;1860;17;1881;0;70;900;0;75;20;30;1;120;0;51;32;0;0;0;1;
31,98;5;63;0;0;1;5831;0;0;4;352;346;466;0;532;566;14;1876;20;1881;0;70;900;0;75;20;30;1;120;0;51;32;0;0;0;1;
32,1;3;42;0;0;1;5831;0;0;3;352;346;466;0;532;566;7;1899;65501;1881;0;70;900;0;75;20;30;1;120;0;51;32;0;0;0;1;
32,2;2;35;0;0;1;5831;0;0;2;352;346;466;0;533;567;7;1859;15;1881;0;70;900;0;75;20;30;1;120;0;51;32;0;0;0;1;
32,33;2;28;0;0;1;5831;0;0;2;352;345;466;0;533;567;7;1899;65507;1880;0;70;900;0;75;20;30;1;120;0;51;32;0;0;0;1;
32,43;1;23;0;0;1;5831;0;0;1;352;345;466;0;532;567;7;1873;65510;1880;0;70;900;0;75;20;30;1;120;0;51;32;0;0;0;1;
32,55;1;19;0;0;1;5831;0;0;1;352;345;466;0;532;566;7;1878;8;1881;0;70;900;0;75;20;30;1;120;0;51;32;0;0;0;1;
32,65;1;16;0;0;1;5831;0;0;1;352;345;466;0;533;566;7;1882;65525;1881;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
32,75;1;13;0;0;1;5831;0;0;0;352;345;466;0;532;566;7;1878;16;1881;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
32,87;1;13;782;0;1;5831;218;218;13;352;345;466;0;532;567;7;1892;766;1880;801;70;900;0;75;20;30;1;120;0;50;45;0;0;0;1;
32,97;1;18;1353;0;1;5831;378;378;60;352;345;466;0;532;599;7;1913;1350;1880;1389;70;900;0;75;20;30;1;120;0;50;60;0;0;0;1;
33,09;1;19;2064;0;1;5831;577;577;134;352;345;466;0;532;686;7;1930;2094;1880;2120;70;900;0;75;20;30;1;120;0;50;60;0;0;0;1;
33,19;1;19;2286;0;1;5831;640;640;219;352;345;466;0;532;774;7;1844;2349;1880;2675;70;900;0;75;20;30;1;120;0;50;91;0;0;0;1;
33,31;2;27;2721;0;1;5831;761;761;383;351;345;466;0;531;923;14;1820;2758;1880;2796;70;900;0;75;20;30;1;120;0;50;123;0;0;0;1;
33,41;2;34;2742;0;1;5831;767;767;452;351;345;466;0;531;955;14;1837;2833;1880;2818;70;900;0;75;20;30;1;120;0;50;123;0;0;0;1;
33,54;2;36;0;0;1;5831;0;0;439;351;345;466;0;533;64721;14;1889;29;1883;0;70;900;0;75;20;30;1;120;0;50;45;0;0;0;1;
33,64;2;25;0;0;1;5831;0;0;357;351;345;466;0;533;674;14;1844;65532;1880;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
33,76;2;28;0;0;1;5831;0;0;293;351;345;466;0;532;611;14;1902;11;1880;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
33,86;1;24;0;0;1;5831;0;0;240;351;345;466;0;533;64957;7;1858;17;1883;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
33,98;1;20;0;0;1;5831;0;0;196;351;345;466;0;533;567;7;1898;11;1880;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
34,08;1;16;0;0;1;5831;0;0;160;351;345;466;0;532;64974;7;1858;1;1881;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
34,18;1;13;0;0;1;5831;0;0;131;351;345;466;0;533;564;7;1884;9;1880;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
34,31;0;9;0;0;1;5831;0;0;87;351;345;466;0;533;565;7;1852;12;1880;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
34,4;0;7;0;0;1;5831;0;0;71;351;345;466;0;533;564;7;1892;9;1880;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
34,53;0;6;0;0;1;5831;0;0;58;351;345;466;0;533;565;7;1864;65532;1880;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
34,63;0;5;0;0;1;5831;0;0;47;351;345;466;0;533;565;7;1880;65535;1881;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
34,75;0;4;0;0;1;5831;0;0;39;351;345;466;0;533;565;7;1885;65520;1880;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
34,85;0;3;0;0;1;5831;0;0;32;351;345;466;0;533;565;7;1887;65535;1881;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
34,97;0;3;0;0;1;5831;0;0;26;351;345;466;0;533;566;7;1920;14;1881;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
35,07;0;2;0;0;1;5831;0;0;21;351;345;466;0;533;64971;7;1876;65529;1880;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
35,19;0;2;0;0;1;5831;0;0;17;351;345;466;0;533;64971;7;1869;4;1880;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
35,29;0;1;0;0;1;5831;0;0;14;351;345;466;0;533;64970;7;1912;65528;1880;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
35,39;0;1;0;0;1;5831;0;0;11;351;345;466;0;533;64968;7;1857;2;1880;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
35,51;0;0;0;0;1;5831;0;0;7;351;345;466;0;533;64967;7;1897;65529;1880;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
35,62;0;0;0;0;1;5831;0;0;6;351;345;466;0;533;64966;7;1870;65514;1880;0;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
35,74;0;0;22;0;1;5831;6;6;4;351;345;466;0;533;64966;7;1880;65533;1880;65514;70;900;0;75;20;30;1;120;0;50;32;0;0;0;1;
35,84;0;4;418;0;1;5831;117;117;65530;351;345;466;0;533;64970;7;1889;65133;1877;65107;70;900;0;75;20;30;1;120;0;50;34;0;0;0;1;
35,96;1;13;962;0;1;5831;269;269;65499;351;345;466;0;533;585;7;1894;64578;1880;64548;70;900;0;75;20;30;1;120;0;50;45;0;0;0;1;
36,06;1;16;1500;0;1;5831;420;420;65446;351;345;466;0;532;620;7;1907;64061;1880;63993;70;900;0;75;20;30;1;120;0;50;76;0;0;0;1;
36,18;1;22;1896;0;1;5831;530;530;65379;351;345;466;0;531;687;7;1901;63652;1880;63589;70;900;0;75;20;30;1;120;0;50;76;0;0;0;1;
36,28;2;31;1943;0;1;5831;544;544;65310;351;345;466;0;532;746;7;1868;63594;1877;63519;70;900;0;75;20;30;1;120;0;50;92;0;0;0;1;
36,4;4;54;1943;0;1;5831;544;544;65205;350;345;466;0;532;795;14;1866;63516;1880;63537;70;900;0;75;20;30;1;120;0;50;106;0;0;0;1;
36,5;5;67;1949;0;1;5831;545;545;65166;350;345;466;0;531;797;14;1872;63507;1879;63533;70;900;0;75;20;30;1;120;0;50;106;0;0;0;1;
36,62;6;81;1996;0;1;5831;558;558;65134;350;345;466;0;531;803;28;1884;63492;1879;63485;70;900;0;75;20;30;1;120;0;50;114;0;0;0;1;
36,72;7;96;2117;0;1;5831;592;592;65104;350;345;466;0;531;811;28;1920;63348;1879;63360;70;900;0;75;20;30;1;120;0;50;144;0;0;0;1;
36,85;9;115;2493;0;1;5831;698;698;65068;350;345;466;0;530;846;28;1876;62976;1879;62971;70;900;0;75;20;30;1;120;0;50;144;0;0;0;1;
36,95;11;137;2882;0;1;5831;806;806;65020;350;345;466;0;530;909;35;1861;62619;1875;62574;70;900;0;75;20;30;1;120;0;50;239;0;0;0;1;
37,07;13;165;3011;0;1;5831;843;843;64963;350;345;466;0;530;985;49;1836;62382;1875;62438;70;900;0;75;20;30;1;120;0;50;302;0;0;0;1;
37,17;16;197;3030;0;1;5831;848;848;64914;350;345;466;0;529;1027;49;1859;62390;1877;62419;70;900;0;75;20;30;1;120;0;50;302;0;0;0;1;
37,29;18;233;2896;0;1;5831;810;810;64875;350;345;466;0;528;1043;56;1957;62507;1877;62559;70;900;0;75;20;30;1;120;0;50;295;0;0;0;1;
37,39;22;270;2567;0;1;5831;718;718;64856;349;345;466;0;528;1012;63;1828;62917;1880;62897;70;900;0;75;20;30;1;120;0;50;291;0;0;0;1;
37,51;28;345;2460;0;1;5831;688;688;64851;349;345;466;0;528;943;84;1871;63022;1865;63009;70;900;0;75;20;30;1;120;0;50;291;0;0;0;1;
37,61;31;384;2466;0;1;5831;690;690;64851;349;345;466;0;528;930;91;1920;63035;1876;63001;70;900;0;75;20;30;1;120;0;50;307;0;0;0;1;
37,74;34;423;2299;0;1;5831;643;643;64852;349;345;466;0;528;919;105;1831;63209;1879;63174;70;900;0;75;20;30;1;120;0;50;315;0;0;0;1;
37,84;37;460;2097;0;1;5831;587;587;64864;349;345;466;0;528;886;105;1921;63369;1879;63380;70;900;0;75;20;30;1;120;0;50;315;0;0;0;1;
37,96;40;496;1761;0;1;5831;493;493;64887;349;345;466;0;530;840;112;1895;63708;1886;63725;70;900;0;75;20;30;1;120;0;50;275;0;0;0;1;
38,06;43;530;1332;0;1;5831;372;372;64923;349;345;466;0;530;778;112;1900;64215;1880;64170;70;900;0;75;20;30;1;120;0;50;132;0;0;0;1;
